tweet_id,created_at_dt,text_display,rag_context,themes_list,primary_label,sentiment_label,llm_urgency_0_3,llm_severity_0_3,status,summary_1l,author,assigned_to,llm_summary,llm_reply_suggestion,routing_team
1814232564715966700,2024-07-19 09:35:24,"<USER> <BRAND:free> <BRAND:freebox> <NL> Bonjour Monsieur Niel <NL> Voila plus 20 ans que j'encense Free depuis Freesurf ! <NL> J'ai tous mes forfaits chez vous ... <NL> Depuis le 15 fev maintenant, je n'ai plu la fibre pro dans ma société qui, de fait, est en péril ... Que faire ??? <NL> Quelle déception ...","Merci pour votre retour. Bonjour, nous sommes désolés pour cette incident sur votre boîte mail. Nos équipes travaillent activement pour rétablir le service. Nous n'avons pas encore d'es... (thème: []). Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que","[""Freebox""]",Freebox,négatif,3,3,open,"Problème de fibre pro depuis le 15 février, société en péril.",MichaelPincebo1,Technique,"Problème de fibre pro depuis le 15 février, société en péril.","Bonjour, nous sommes désolés pour ce problème de fibre pro. Merci de nous transmettre vos coordonnées en MP pour une intervention rapide.",Technique
1814238911964512258,2024-07-19 10:00:38,<BRAND:free> Normal pour vous qu'un des vos employés a souscrit a ma place sans mon accord un abonnement Free mobile et que l'on me demande d'envoyer un courrier de rétractation pour un abonnement que JE n'ai pas pris ?,On teste votre route vers le réseau. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions examiner et corriger cela rapi,"[""Ligne mobile""]",Ligne mobile,négatif,3,3,open,Abonnement souscrit sans mon accord et demande de rétractation.,TabaryErwin,SAV Mobile,Abonnement souscrit sans mon accord et demande de rétractation.,"Nous sommes désolés pour cette situation. Un abonnement a été souscrit sans votre accord, ce qui est inacceptable. Veuillez nous fournir votre numéro de ligne ou identifiant client en message privé pour que nous puissions régler ce problème immédiatement.",SAV Mobile
1814253298322477539,2024-07-19 10:57:48,<USER> <BRAND:freebox> Dites <BRAND:freebox> vous n’avez pas honte de couper toute connexion et d’afficher un message d’erreur sur la freebox « contactez un technicien pour installer la fibre » c’est quoi ce forcing en pleines vacances d’été? Vous pouvez pas attendre la rentrée? On n’est pas encore en 2025!,"Bien reçu, on vérifie. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Freebox""]",Freebox,négatif,3,2,open,Client mécontent de la coupure de connexion pendant les vacances.,cavasesavoir2,Technique,Client mécontent de la coupure de connexion pendant les vacances.,Désolé pour ce désagrément. Nous comprenons votre frustration. Contactez-nous en DM pour résoudre ce problème rapidement.,Technique
1814266726114107603,2024-07-19 11:51:09,"<BRAND:free> 3 semaines sans internet et rien ne bouge malgré plusieurs appels, des rendez-vous techniciens annulés... Chez free quand ça fonctionne c'est bien mais quand il y a un problème technique il n'y a plus personne, ni même au téléphone. Chez free j'ai tout compris : FUIR !","On regarde cela. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous préciser si votre Freebox est éteinte ou si vous avez un message d'erreur? Nous allons es... (thème: []). Un DM avec votre n° client nous permet d’agir vite.","[""Freebox""]",Freebox,négatif,3,3,open,Problème Freebox non résolu malgré plusieurs appels et rendez-vous annulés.,reisen67,Freebox,Problème Freebox non résolu malgré plusieurs appels et rendez-vous annulés.,Désolé pour ces désagréments. Nous allons accélérer la résolution. Veuillez nous fournir votre numéro de client par message privé pour une assistance rapide.,Freebox
1814276844889289006,2024-07-19 12:31:22,"Impossible de contacter l’assistance free si c’est pas avec le numero de mobile de la personne concernée ! Super, on peut pas aider les retraités !! <BRAND:freebox>","On est là pour vous aider, désolés pour le désagrément. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""Service après-vente""]",Service après-vente,négatif,2,2,open,Difficulté à contacter le SAV sans le numéro client.,Francedz213,SAV Mobile,Difficulté à contacter le SAV sans le numéro client.,"Nous sommes désolés pour cette situation. Pour mieux vous aider, contactez-nous en MP avec vos coordonnées.",SAV Mobile
1814296005510144260,2024-07-19 13:47:30,"<USER> <BRAND:free> l’assistance Free devient complètement aberrante, l’invention de Proxy n’arrange pas moins la situation","Bien reçu, on vérifie. Nous sommes désolés pour cette situation inacceptable. Un DM avec votre n° client nous permet d’agir vite.","[""Service après-vente""]",Service après-vente,négatif,3,2,open,Client mécontent de l'assistance Free et du service Proxy.,enzonaute,SAV Mobile,Client mécontent de l'assistance Free et du service Proxy.,Désolé pour ce contretemps. On va vérifier ça. Envoyez-nous un MP avec vos infos pour une aide rapide.,SAV Mobile
1814299035529834820,2024-07-19 13:59:32,<USER> abonnée myCANAL via <BRAND:free> je n’ai pas récupéré la diffusion sur mon téléviseur….ça fonctionne sur tablette…est-ce normal?,On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Freebox""]",Freebox,négatif,2,2,open,Problème de diffusion myCANAL sur téléviseur Freebox.,MissWlad,Technique,Problème de diffusion myCANAL sur téléviseur Freebox.,Bonjour ! Désolé pour ce problème de diffusion sur votre téléviseur. Je lance une analyse rapide. Pourriez-vous me transmettre votre numéro de ligne ou identifiant client ?,Technique
1814306411746054410,2024-07-19 14:28:51,<USER> <BRAND:free> <USER> Sa donne que j’ai besoin de couverture au travail help me !! saint Pol sur Ternoise 62130 <URL>,On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Problème réseau""]",Problème réseau,négatif,3,2,open,Problème de couverture réseau à Saint-Pol-sur-Ternoise.,raynald62,Technique,Problème de couverture réseau à Saint-Pol-sur-Ternoise.,"Bonjour ! Nous comprenons votre frustration. Pour vous aider efficacement, pourriez-vous nous fournir votre numéro de ligne ou identifiant client ?",Technique
1814314333343465484,2024-07-19 15:00:20,<USER> <USER> <BRAND:freebox> Toujours de chaine 103 et 104 HDR sur <USER> sur ma tv samsung.,"On analyse les derniers logs côté service. Bonjour, merci pour votre message! Pour le moment, il est nécessaire que votre première offre soit active avant de commander une deuxième Freebox Multi-TV. Nou... Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,2,2,open,Problème de chaînes HDR sur TV Samsung.,mrkilkenny91,Freebox,Problème de chaînes HDR sur TV Samsung.,"Bonjour, nous sommes désolés pour ce problème. Pour mieux vous aider, pourriez-vous nous transmettre votre identifiant client en message privé ? Nous analysons les logs côté service.",Freebox
1814327641547145515,2024-07-19 15:53:12,<BRAND:free> c'est normal de balader vos clients victimes d'un écrasement de ligne pendant un mois sans aucune information sur un délai d'intervention ? Pourtant la loi vous donne 8 jours pour rétablir la connexion. Ou alors free je n'ai pas tout compris,"On s’en charge immédiatement. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jusqu'à l'arrivée du technicien. Celui-ci devrait intervenir rapidement pour résoudre le incident de soudure iden","[""Freebox""]",Freebox,négatif,3,3,open,Client mécontent de l'absence d'information sur le délai d'intervention pour une ligne écrasée.,ADianeadam,Technique,Client mécontent de l'absence d'information sur le délai d'intervention pour une ligne écrasée.,"Bonjour, nous sommes désolés pour ce contretemps. Notre équipe technique est mobilisée pour résoudre ce problème. Nous vous tiendrons informé dès que possible.",Technique
1814334384704565600,2024-07-19 16:20:00,<BRAND:freebox> je n’en peux plus 1 mois que la box s’arrête en pleine journée pour ne redémarrer qu’a 23h impossible de vous joindre ! C’est terminé je résilie. À ce niveau c’est de l’incompétence.,"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jus... Indiquez-nous en message privé votre n° client et l’heure du souci.","[""Freebox""]",Freebox,négatif,3,3,open,"Problème de Freebox qui s'arrête et redémarre tard, résiliation envisagée.",CalieeeFourchon,Technique,"Problème de Freebox qui s'arrête et redémarre tard, résiliation envisagée.","Désolé pour ces perturbations. Nous allons régler ce problème. Pour éviter l'annulation de l'intervention, laissez la Freebox débranchée. Envoyez-nous votre n° client et l'heure du souci en MP.",Technique
1814336508846899237,2024-07-19 16:28:27,"<USER> <BRAND:free> il faudrait deja commencer par assurer un reseau correct ! pas de reseau mobile depuis une semaine dans le Nord des Landes, free annonce une maintenance des relais, et maintenant comme ça dure, free accuse Enedis pour une histoire de ""compteur electrique"" de qui se moque t'on ??","Bien noté. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en MP pour que nous puissions suivre ce compte en urgence?","[""Problème réseau""]",Problème réseau,négatif,3,3,open,"Problème réseau prolongé dans les Landes, Free accuse Enedis.",JosDuklein,Technique,"Problème réseau prolongé dans les Landes, Free accuse Enedis.",Désolé pour ces désagréments. Nous allons accélérer le suivi. Merci d'envoyer vos infos en MP.,Technique
1814336903992541578,2024-07-19 16:30:01,C’est quoi le problème avec <BRAND:free> ? La wifi de chez moi n’arrête pas de sauter. Je paye 48€ par mois pour ne pas avoir de connexion. Foutaise !,"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jus... Indiquez-nous en message privé votre n° client et l’heure du souci.","[""Freebox""]",Freebox,négatif,3,3,open,Problème de connexion WiFi récurrente chez le client.,DebyZknd,Technique,Problème de connexion WiFi récurrente chez le client.,"Bonjour, nous comprenons votre frustration. Pour résoudre ce problème, pourriez-vous nous fournir votre numéro client en message privé ? Nous allons programmer une intervention rapidement.",Technique
1814348139559612633,2024-07-19 17:14:40,"Commence vraiment à m'agacer <BRAND:freebox>. 3 jours pas de Tv pas d'internet, censé être rétabli à 16h, toujours rien. C'est pas la 1ere fois que ça merde","Nous prenons en charge votre demande. Bonjour, désolé pour ce désagrément. Pouvez-vous préciser le message d'erreur ou le comportement observé? Nous allons vous aider à résoudre cela. Un DM avec votre n° client nous permet d’agir vite.","[""Freebox""]",Freebox,négatif,3,3,open,"Problème Freebox depuis 3 jours : TV et internet HS, pas de résolution.",AnaisSeref,Technique,"Problème Freebox depuis 3 jours : TV et internet HS, pas de résolution.",Désolé pour ce dysfonctionnement prolongé. Nous allons investiguer. Merci d'envoyer un DM avec votre n° client pour une résolution rapide.,Technique
1814348364185538617,2024-07-19 17:15:33,La diffusion de <USER> interrompue depuis plus de dix’ minutes sur <BRAND:free> #freebox <BRAND:freebox>,"Merci pour votre message. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nou... (thème: [""['Box/TV']""]). Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,2,2,open,Problème de diffusion TV depuis plus de 10 minutes.,Fab_LCL,Technique,Problème de diffusion TV depuis plus de 10 minutes.,Désolé pour ce problème. On va vérifier. Pourriez-vous nous donner votre identifiant client en MP ?,Technique
1814348631937311037,2024-07-19 17:16:37,"<BRAND:freebox> <BRAND:free> <PARA> Coucou ! <NL> Je n'arrive pas à me faire comprendre par votre conseiller, <PARA> Je souhaite avoir &gt; Freebox Ultra. <NL> Je possède déjà un abo netflix + prime : <PARA> Je n'aurai plus qu'à payer la différence entre le tarif de votre forfait Netflix et le prix de ma formule ?",On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Freebox""]",Freebox,négatif,2,2,open,Client souhaite passer à Freebox Ultra et pose une question tarifaire.,Lecteur_Du_Soir,Freebox,Client souhaite passer à Freebox Ultra et pose une question tarifaire.,"Bonjour ! Je suis désolé pour ce contretemps. Pour votre demande de passage à Freebox Ultra, nous allons vous aider. Pourriez-vous nous fournir votre numéro de ligne ou identifiant client afin que nous puissions vous accompagner au mieux ?",Freebox
