intent,subintent,tone,urgency_bucket,opener,body,cta,reply,tags,lang,length,source_intent_col,source_theme_col,source_sentiment_col
Box/TV,"[""['Box/TV']""]",neg,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neg,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Box/TV']""])",Un DM avec votre n° client nous permet d’agir vite.,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Box/TV']""]). Un DM avec votre n° client nous permet d’agir vite.","[""['box/tv']""],box/tv,negatif,normal",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neg,normal,On lance un diagnostic ciblé.,"Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications.",Envoyez-nous votre n° client en DM pour vérification.,"On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette interruption. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. Envoyez-nous votre n° client en DM pour vérification.","[""['box/tv']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,low,Merci pour votre message.,"Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines ? Nous allons examiner cela pour vous.",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Merci pour votre message. Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines? Nous allons examiner cela pour vous. Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['box/tv']""],box/tv,low,neutre",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,low,"Bien reçu, on vérifie.","Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines ? Nous allons examiner cela pour vous. (thème: [""['Box/TV']""])","Transmettez-nous votre identifiant client en message privé, svp.","Bien reçu, on vérifie. Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines? Nous allons examiner cela pour vous. (thème: [""['Box/TV']""]). Transmettez-nous votre identifiant client en message privé, svp.","[""['box/tv']""],box/tv,low,neutre",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",pro,low,On vérifie et on vous tient informé.,"Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines ? Nou... (thème: [""['Box/TV']""])",Un DM avec votre n° client nous permet d’agir vite.,"On vérifie et on vous tient informé. Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines? Nou... (thème: [""['Box/TV']""]). Un DM avec votre n° client nous permet d’agir vite.","[""['box/tv']""],box/tv,low,neutre",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,low,"Bien reçu, on vérifie.","Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines ? Nous allons examiner cela pour vous. (thème: [""['Box/TV']""])",Indiquez-nous en message privé votre n° client et l’heure du souci.,"Bien reçu, on vérifie. Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines? Nous allons examiner cela pour vous. (thème: [""['Box/TV']""]). Indiquez-nous en message privé votre n° client et l’heure du souci.","[""['box/tv']""],box/tv,low,neutre",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,low,On regarde cela.,"Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines ? Nou...",Indiquez-nous en message privé votre n° client et l’heure du souci.,"On regarde cela. Bonjour, nous sommes désolés pour les désagréments rencontrés. Pouvez-vous nous préciser si le incident concerne toutes les chaînes ou seulement certaines? Nou... Indiquez-nous en message privé votre n° client et l’heure du souci.","[""['box/tv']""],box/tv,low,neutre",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neg,low,On active une analyse rapide.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes ? Nous allons examiner votre connex...",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"On active une analyse rapide. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes? Nous allons examiner votre connex... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['box/tv']""],box/tv,low,negatif",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",tech,low,On teste votre route vers le réseau.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes ? Nous allons examiner votre connex...",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On teste votre route vers le réseau. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes? Nous allons examiner votre connex... Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv']""],box/tv,low,negatif",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",tech,low,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes ? Nous allons examiner votre connexion et revenir vers vous rapidement.",Indiquez-nous en message privé votre n° client et l’heure du souci.,"On passe en revue la configuration. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes? Nous allons examiner votre connexion et revenir vers vous rapidement. Indiquez-nous en message privé votre n° client et l’heure du souci.","[""['box/tv']""],box/tv,low,negatif",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",tech,low,On vérifie les paramètres de ligne.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes ? Nous allons examiner votre connex...",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On vérifie les paramètres de ligne. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes? Nous allons examiner votre connex... Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv']""],box/tv,low,negatif",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neg,low,Merci pour l’alerte — on va régler ça.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes ? Nous allons examiner votre connexion et revenir vers vous rapidement.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous confirmer si le incident persiste sur d'autres chaînes? Nous allons examiner votre connexion et revenir vers vous rapidement. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv']""],box/tv,low,negatif",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Reseau/Internet'"", ""'Box/TV']""]",pro,normal,Merci pour votre message.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox) ? Si oui, nous allons examiner votre installation. (thème: [""['Reseau/Internet'"")",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Merci pour votre message. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox)? Si oui, nous allons examiner votre installation. (thème: [""['Reseau/Internet'""). Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['reseau/internet'"", ""'box/tv']""],box/tv,negatif,normal",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,On vérifie et on vous tient informé.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Fre... (thème: [""['Reseau/Internet'"")",Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.,"On vérifie et on vous tient informé. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Fre... (thème: [""['Reseau/Internet'""). Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.","[""['reseau/internet'"", ""'box/tv']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Reseau/Internet'"", ""'Box/TV']""]",neu,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Fre...",Un DM avec votre n° client nous permet d’agir vite.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Fre... Un DM avec votre n° client nous permet d’agir vite.","[""['reseau/internet'"", ""'box/tv']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,Désolés pour la situation rencontrée.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox) ? Si oui, nous allons examiner votre installation.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox)? Si oui, nous allons examiner votre installation. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['reseau/internet'"", ""'box/tv']""],box/tv,negatif,normal",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox) ? Si oui, nous allons examiner votre installation.",Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox)? Si oui, nous allons examiner votre installation. Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.","[""['reseau/internet'"", ""'box/tv']""],box/tv,negatif,normal",fr,long,primary_label,themes,sentiment_label
